Year,Round,GP_Name,Driver,fp2_TotalLaps,fp2_FastestLap,Q1_Time,Q2_Time,Q3_Time,Race_Position,Race_Points,Race_Status,Race_TotalLaps,Race_FastestLap
2024,17,Azerbaijan Grand Prix,HAM,22,103.55,103.089,102.765,102.289,9,2,Finished,51,107.236
2024,17,Azerbaijan Grand Prix,HUL,24,104.475,103.101,103.191,,11,0,Finished,51,107.691
2024,17,Azerbaijan Grand Prix,LEC,20,103.484,102.775,102.056,101.365,2,18,Finished,51,107.067
2024,17,Azerbaijan Grand Prix,NOR,25,105.156,103.609,,,4,13,Finished,51,105.255
2024,17,Azerbaijan Grand Prix,OCO,24,105.81,104.504,,,15,0,Lapped,50,108.831
2024,17,Azerbaijan Grand Prix,PER,23,103.49,103.213,102.263,101.813,17,0,Retired,50,107.013
2024,17,Azerbaijan Grand Prix,PIA,25,103.983,103.033,102.598,101.686,1,25,Finished,51,107.06
2024,17,Azerbaijan Grand Prix,RIC,26,105.056,103.547,,,13,0,Finished,51,108.38
2024,17,Azerbaijan Grand Prix,RUS,16,104.536,103.139,102.329,101.874,3,15,Finished,51,106.628
2024,17,Azerbaijan Grand Prix,SAI,25,103.95,103.357,102.503,101.805,18,0,Retired,50,106.866
2024,17,Azerbaijan Grand Prix,STR,24,104.093,103.37,103.404,,19,0,Retired,45,108.148
2024,17,Azerbaijan Grand Prix,TSU,24,104.645,103.337,103.035,,20,0,Retired,14,110.887
2024,17,Azerbaijan Grand Prix,VER,24,104.029,103.097,102.042,102.023,5,10,Finished,51,106.798
2024,17,Azerbaijan Grand Prix,ZHO,25,105.947,104.246,,,14,0,Finished,51,107.644
2024,18,Singapore Grand Prix,ALB,26,91.65,90.679,90.474,,20,0,Retired,15,96.888
2024,18,Singapore Grand Prix,ALO,25,91.75,90.684,90.45,90.214,8,4,Lapped,61,97.741
2024,18,Singapore Grand Prix,BOT,26,92.786,91.572,,,16,0,Lapped,61,97.524
2024,18,Singapore Grand Prix,COL,26,92.057,90.704,90.481,,11,0,Lapped,61,97.262
2024,18,Singapore Grand Prix,GAS,27,92.222,91.312,,,17,0,Lapped,61,96.927
2024,18,Singapore Grand Prix,HAM,24,91.709,90.393,89.929,89.841,6,8,Finished,62,97.393
2024,18,Singapore Grand Prix,HUL,26,91.667,90.724,90.15,90.115,9,2,Lapped,61,97.47
2024,18,Singapore Grand Prix,LEC,28,90.785,90.786,89.747,,5,10,Finished,62,95.371
2024,18,Singapore Grand Prix,MAG,26,91.793,90.829,90.653,,19,0,Retired,57,94.754
2024,18,Singapore Grand Prix,NOR,27,90.727,90.002,90.007,89.525,1,25,Finished,62,94.925
2024,18,Singapore Grand Prix,OCO,27,92.119,90.958,90.769,,13,0,Lapped,61,97.964
2024,18,Singapore Grand Prix,PER,25,91.598,90.624,90.579,,10,1,Lapped,61,97.477
2024,18,Singapore Grand Prix,PIA,27,91.474,90.258,89.64,89.953,3,15,Finished,62,95.745
2024,18,Singapore Grand Prix,RIC,26,91.478,91.085,,,18,0,Lapped,61,94.486
2024,18,Singapore Grand Prix,RUS,25,91.488,90.811,90.153,89.867,4,12,Finished,62,97.047
2024,18,Singapore Grand Prix,SAI,27,91.356,90.67,90.108,,7,6,Finished,62,96.561
2024,18,Singapore Grand Prix,STR,25,91.957,91.094,,,14,0,Lapped,61,97.851
2024,18,Singapore Grand Prix,TSU,28,91.468,90.716,90.289,90.354,12,0,Lapped,61,96.393
2024,18,Singapore Grand Prix,VER,24,92.021,90.157,89.68,89.728,2,18,Finished,62,95.967
2024,18,Singapore Grand Prix,ZHO,26,92.359,92.054,,,15,0,Lapped,61,97.461
2024,20,Mexico City Grand Prix,ALB,,,77.189,76.988,77.065,19,0,Retired,1,
2024,20,Mexico City Grand Prix,ALO,35,78.579,77.307,77.168,,18,0,Retired,15,82.722
2024,20,Mexico City Grand Prix,BOT,32,78.351,77.393,77.817,,14,0,Lapped,70,81.085
2024,20,Mexico City Grand Prix,COL,30,78.908,77.558,,,12,0,Lapped,70,80.09
2024,20,Mexico City Grand Prix,GAS,30,78.942,77.149,77.048,76.892,10,1,Lapped,70,81.274
2024,20,Mexico City Grand Prix,HAM,36,78.279,77.306,76.973,76.651,4,12,Finished,71,80.371
2024,20,Mexico City Grand Prix,HUL,34,78.621,77.186,76.995,77.365,9,2,Lapped,70,80.748
2024,20,Mexico City Grand Prix,LAW,29,78.56,77.38,77.162,,16,0,Lapped,70,79.502
2024,20,Mexico City Grand Prix,LEC,31,77.887,76.972,76.641,76.265,3,16,Finished,71,78.336
2024,20,Mexico City Grand Prix,MAG,34,78.239,77.125,77.003,76.886,7,6,Finished,71,80.637
2024,20,Mexico City Grand Prix,NOR,36,77.948,76.505,76.301,76.26,2,18,Finished,71,79.691
2024,20,Mexico City Grand Prix,OCO,30,78.656,77.617,,,13,0,Lapped,70,80.659
2024,20,Mexico City Grand Prix,PER,32,78.392,77.611,,,17,0,Lapped,70,79.209
2024,20,Mexico City Grand Prix,PIA,30,77.877,77.597,,,8,4,Finished,71,80.064
2024,20,Mexico City Grand Prix,RUS,4,79.041,77.194,76.937,76.356,5,10,Finished,71,80.731
2024,20,Mexico City Grand Prix,SAI,34,77.699,76.778,76.515,75.946,1,25,Finished,71,80.137
2024,20,Mexico City Grand Prix,STR,34,78.89,77.407,77.294,,11,0,Lapped,70,81.311
2024,20,Mexico City Grand Prix,TSU,30,77.878,77.182,77.129,,20,0,Retired,1,
2024,20,Mexico City Grand Prix,VER,4,88.234,76.803,76.514,76.171,6,8,Finished,71,80.872
2024,20,Mexico City Grand Prix,ZHO,37,78.98,78.072,,,15,0,Lapped,70,81.553
2024,22,Las Vegas Grand Prix,ALB,4,99.629,94.425,,,19,0,Retired,25,98.008
2024,22,Las Vegas Grand Prix,ALO,25,95.44,94.258,,,11,0,Finished,50,96.553
2024,22,Las Vegas Grand Prix,BOT,28,95.02,94.43,,,18,0,Lapped,49,96.601
2024,22,Las Vegas Grand Prix,COL,30,95.868,93.746,93.749,,14,0,Finished,50,96.867
2024,22,Las Vegas Grand Prix,GAS,30,94.651,93.691,92.879,92.664,20,0,Retired,15,98.314
2024,22,Las Vegas Grand Prix,HAM,25,93.825,93.225,92.567,108.106,2,18,Finished,50,95.48
2024,22,Las Vegas Grand Prix,HUL,24,94.818,93.92,93.114,93.062,8,4,Finished,50,96.585
2024,22,Las Vegas Grand Prix,LAW,24,95.671,94.087,94.257,,16,0,Finished,50,96.98
2024,22,Las Vegas Grand Prix,LEC,29,94.313,93.446,93.016,92.783,4,12,Finished,50,95.674
2024,22,Las Vegas Grand Prix,MAG,20,94.686,93.991,93.297,,12,0,Finished,50,96.557
2024,22,Las Vegas Grand Prix,NOR,25,93.836,93.592,93.099,93.008,6,9,Finished,50,94.876
2024,22,Las Vegas Grand Prix,OCO,26,95.221,93.968,93.221,,17,0,Lapped,49,96.511
2024,22,Las Vegas Grand Prix,PER,25,96.055,94.155,,,10,1,Finished,50,96.326
2024,22,Las Vegas Grand Prix,PIA,26,94.798,93.45,93.024,93.033,7,6,Finished,50,96.598
2024,22,Las Vegas Grand Prix,RUS,29,94.015,93.186,92.779,92.312,1,25,Finished,50,95.717
2024,22,Las Vegas Grand Prix,SAI,29,94.105,93.484,92.711,92.41,3,15,Finished,50,95.875
2024,22,Las Vegas Grand Prix,STR,27,95.251,94.484,,,15,0,Finished,50,97.179
2024,22,Las Vegas Grand Prix,TSU,23,94.997,93.789,93.089,93.029,9,2,Finished,50,96.957
2024,22,Las Vegas Grand Prix,VER,25,95.834,93.299,93.085,92.797,5,10,Finished,50,96.248
2024,22,Las Vegas Grand Prix,ZHO,28,95.765,94.079,93.566,,13,0,Finished,50,96.324
2024,24,Abu Dhabi Grand Prix,ALB,22,84.269,83.821,,,11,0,Lapped,57,89.438
2024,24,Abu Dhabi Grand Prix,ALO,25,84.574,83.794,83.268,83.196,9,2,Finished,58,87.948
2024,24,Abu Dhabi Grand Prix,BOT,24,84.23,83.481,83.341,83.204,18,0,Retired,30,89.482
2024,24,Abu Dhabi Grand Prix,COL,10,85.265,83.912,,,19,0,Retired,26,89.411
2024,24,Abu Dhabi Grand Prix,DOO,27,84.961,84.105,,,15,0,Lapped,57,89.121
2024,24,Abu Dhabi Grand Prix,GAS,27,84.517,83.548,83.086,82.984,7,6,Finished,58,89.212
2024,24,Abu Dhabi Grand Prix,HAM,28,84.119,83.887,,,4,12,Finished,58,87.278
2024,24,Abu Dhabi Grand Prix,HUL,28,83.979,83.722,83.04,82.886,8,4,Finished,58,89.152
2024,24,Abu Dhabi Grand Prix,LAW,25,84.503,83.733,83.472,,17,0,Retired,56,88.751
2024,24,Abu Dhabi Grand Prix,LEC,28,84.201,83.302,83.833,,3,15,Finished,58,88.018
2024,24,Abu Dhabi Grand Prix,MAG,25,84.235,83.632,83.877,,16,0,Lapped,57,85.637
2024,24,Abu Dhabi Grand Prix,NOR,25,83.517,83.682,83.098,82.595,1,25,Finished,58,87.438
2024,24,Abu Dhabi Grand Prix,PER,27,84.555,83.559,83.379,83.264,20,0,Retired,1,
2024,24,Abu Dhabi Grand Prix,PIA,28,83.751,83.64,83.199,82.804,10,1,Finished,58,87.69
2024,24,Abu Dhabi Grand Prix,RUS,24,84.534,83.678,83.283,83.132,5,10,Finished,58,88.195
2024,24,Abu Dhabi Grand Prix,SAI,28,84.099,83.487,82.985,82.824,2,18,Finished,58,87.765
2024,24,Abu Dhabi Grand Prix,STR,29,84.686,83.729,83.784,,14,0,Lapped,57,88.604
2024,24,Abu Dhabi Grand Prix,TSU,28,84.497,83.735,83.419,,12,0,Lapped,57,89.2
2024,24,Abu Dhabi Grand Prix,VER,26,84.598,83.516,82.998,82.945,6,8,Finished,58,87.765
2024,24,Abu Dhabi Grand Prix,ZHO,23,84.557,83.88,,,13,0,Lapped,57,87.982
2025,1,Australian Grand Prix,ALB,28,77.302,76.245,76.017,75.737,5,10,Finished,57,84.597
2025,1,Australian Grand Prix,ALO,27,77.33,76.288,76.453,,17,0,Retired,33,88.819
2025,1,Australian Grand Prix,ANT,31,77.634,76.525,,,4,12,Finished,57,84.901
2025,1,Australian Grand Prix,BEA,,,,,,14,0,Finished,57,87.603
2025,1,Australian Grand Prix,BOR,29,77.847,76.516,77.52,,16,0,Retired,46,84.192
2025,1,Australian Grand Prix,DOO,30,77.394,76.315,76.863,,19,0,Retired,1,
2025,1,Australian Grand Prix,GAS,30,77.493,76.328,76.112,75.98,11,0,Finished,57,85.02
2025,1,Australian Grand Prix,HAD,30,77.019,76.354,76.175,,20,0,Retired,1,
2025,1,Australian Grand Prix,HAM,31,76.859,76.213,75.919,75.973,10,1,Finished,57,84.218
2025,1,Australian Grand Prix,HUL,24,77.161,76.579,,,7,6,Finished,57,85.243
2025,1,Australian Grand Prix,LAW,30,77.64,77.094,,,15,0,Retired,47,82.97
2025,1,Australian Grand Prix,LEC,32,76.439,76.029,75.827,75.755,8,4,Finished,57,85.271
2025,1,Australian Grand Prix,NOR,30,76.58,75.912,75.415,75.096,1,25,Finished,57,82.167
2025,1,Australian Grand Prix,OCO,31,78.034,77.147,,,13,0,Finished,57,86.764
2025,1,Australian Grand Prix,PIA,30,76.563,76.062,75.468,75.18,9,2,Finished,57,83.242
2025,1,Australian Grand Prix,RUS,30,77.282,75.971,75.798,75.546,3,15,Finished,57,85.065
2025,1,Australian Grand Prix,SAI,30,77.302,76.36,75.931,76.062,18,0,Retired,1,
2025,1,Australian Grand Prix,STR,28,77.279,76.369,76.483,,6,8,Finished,57,85.538
2025,1,Australian Grand Prix,TSU,29,76.784,76.225,76.009,75.67,12,0,Finished,57,84.194
2025,1,Australian Grand Prix,VER,22,77.063,76.018,75.565,75.481,2,18,Finished,57,83.081
2025,3,Japanese Grand Prix,ALB,10,89.023,88.218,87.783,87.615,9,2,Finished,53,91.125
2025,3,Japanese Grand Prix,ALO,5,89.978,88.337,87.897,,11,0,Finished,53,91.77
2025,3,Japanese Grand Prix,ANT,12,89.733,87.968,87.639,87.555,6,8,Finished,53,90.965
2025,3,Japanese Grand Prix,BEA,9,89.654,88.228,87.711,87.867,10,1,Finished,53,92.006
2025,3,Japanese Grand Prix,BOR,12,89.335,88.622,,,19,0,Finished,53,92.034
2025,3,Japanese Grand Prix,DOO,3,91.659,88.877,,,15,0,Finished,53,92.685
2025,3,Japanese Grand Prix,GAS,13,88.757,88.186,87.822,,13,0,Finished,53,91.82
2025,3,Japanese Grand Prix,HAD,12,88.518,88.278,87.775,87.569,8,4,Finished,53,91.317
2025,3,Japanese Grand Prix,HAM,13,88.544,87.942,87.61,87.61,7,6,Finished,53,91.406
2025,3,Japanese Grand Prix,HUL,12,89.062,88.57,,,16,0,Finished,53,92.572
2025,3,Japanese Grand Prix,LAW,13,88.559,88.554,87.906,,17,0,Finished,53,92.043
2025,3,Japanese Grand Prix,LEC,14,88.586,87.92,87.555,87.299,4,12,Finished,53,91.469
2025,3,Japanese Grand Prix,NOR,12,88.163,87.845,87.146,86.995,2,18,Finished,53,91.116
2025,3,Japanese Grand Prix,OCO,13,89.507,88.696,,,18,0,Finished,53,91.967
2025,3,Japanese Grand Prix,PIA,13,88.114,87.687,87.507,87.027,3,15,Finished,53,91.039
2025,3,Japanese Grand Prix,RUS,12,88.567,87.843,87.4,87.318,5,10,Finished,53,91.357
2025,3,Japanese Grand Prix,SAI,9,88.832,88.209,87.836,,14,0,Finished,53,91.106
2025,3,Japanese Grand Prix,STR,12,90.845,89.271,,,20,0,Lapped,52,92.052
2025,3,Japanese Grand Prix,TSU,12,90.625,87.967,88.0,,12,0,Finished,53,91.871
2025,3,Japanese Grand Prix,VER,9,88.67,87.943,87.502,86.983,1,25,Finished,53,91.041
2025,4,Bahrain Grand Prix,ALB,29,91.696,92.04,,,12,0,Finished,57,97.141
2025,4,Bahrain Grand Prix,ALO,19,91.825,91.634,91.886,,15,0,Finished,57,97.906
2025,4,Bahrain Grand Prix,ANT,27,91.227,91.415,90.716,90.213,11,0,Finished,57,96.69
2025,4,Bahrain Grand Prix,BEA,27,91.584,92.373,,,10,1,Finished,57,97.303
2025,4,Bahrain Grand Prix,BOR,25,91.772,92.186,,,18,0,Finished,57,98.006
2025,4,Bahrain Grand Prix,DOO,27,91.788,91.414,91.245,,14,0,Finished,57,96.682
2025,4,Bahrain Grand Prix,GAS,27,91.947,91.462,90.643,90.216,7,6,Finished,57,96.531
2025,4,Bahrain Grand Prix,HAD,24,91.238,91.591,91.271,,13,0,Finished,57,96.952
2025,4,Bahrain Grand Prix,HAM,23,91.576,91.219,91.009,90.772,5,10,Finished,57,96.235
2025,4,Bahrain Grand Prix,HUL,24,92.496,92.067,,,20,0,Disqualified,57,97.338
2025,4,Bahrain Grand Prix,LAW,27,91.706,92.165,,,16,0,Finished,57,97.38
2025,4,Bahrain Grand Prix,LEC,27,91.045,91.454,90.724,90.175,4,12,Finished,57,96.132
2025,4,Bahrain Grand Prix,NOR,28,90.659,91.107,90.56,90.267,3,15,Finished,57,95.728
2025,4,Bahrain Grand Prix,OCO,27,91.87,91.594,,,8,4,Finished,57,97.098
2025,4,Bahrain Grand Prix,PIA,29,90.505,91.392,90.454,89.841,1,25,Finished,57,95.14
2025,4,Bahrain Grand Prix,RUS,25,91.032,91.494,90.664,90.009,2,18,Finished,57,95.518
2025,4,Bahrain Grand Prix,SAI,28,91.623,91.591,90.844,90.68,19,0,Retired,45,96.954
2025,4,Bahrain Grand Prix,STR,27,92.382,92.283,,,17,0,Finished,57,98.064
2025,4,Bahrain Grand Prix,TSU,25,92.024,91.751,91.228,91.303,9,2,Finished,57,97.225
2025,4,Bahrain Grand Prix,VER,27,91.33,91.303,91.019,90.423,6,8,Finished,57,96.167
2025,5,Saudi Arabian Grand Prix,ALB,23,89.22,88.279,88.109,,9,2,Finished,50,93.477
2025,5,Saudi Arabian Grand Prix,ALO,18,89.662,88.548,88.303,,11,0,Finished,50,93.009
2025,5,Saudi Arabian Grand Prix,ANT,16,89.242,88.128,87.798,87.866,6,8,Finished,50,92.396
2025,5,Saudi Arabian Grand Prix,BEA,19,89.754,88.536,88.648,,13,0,Finished,50,93.238
2025,5,Saudi Arabian Grand Prix,BOR,,,89.462,,,18,0,Lapped,49,94.447
2025,5,Saudi Arabian Grand Prix,DOO,21,89.912,88.739,,,17,0,Lapped,49,93.15
2025,5,Saudi Arabian Grand Prix,GAS,22,89.106,88.421,88.025,88.367,20,0,Retired,1,
2025,5,Saudi Arabian Grand Prix,HAD,17,89.306,88.571,88.418,,10,1,Finished,50,93.257
2025,5,Saudi Arabian Grand Prix,HAM,23,89.371,88.372,88.102,88.201,7,6,Finished,50,92.6
2025,5,Saudi Arabian Grand Prix,HUL,21,89.193,88.782,,,15,0,Lapped,49,93.446
2025,5,Saudi Arabian Grand Prix,LAW,22,89.488,88.561,88.191,,12,0,Finished,50,92.998
2025,5,Saudi Arabian Grand Prix,LEC,22,88.749,88.552,87.866,87.67,3,15,Finished,50,92.192
2025,5,Saudi Arabian Grand Prix,NOR,21,88.267,87.805,87.481,,4,12,Finished,50,91.778
2025,5,Saudi Arabian Grand Prix,OCO,22,90.019,89.092,,,14,0,Finished,50,94.309
2025,5,Saudi Arabian Grand Prix,PIA,22,88.43,87.901,87.545,87.304,1,25,Finished,50,92.228
2025,5,Saudi Arabian Grand Prix,RUS,21,88.973,88.282,87.599,87.407,5,10,Finished,50,92.893
2025,5,Saudi Arabian Grand Prix,SAI,24,88.942,88.354,88.024,88.164,8,4,Finished,50,92.466
2025,5,Saudi Arabian Grand Prix,STR,18,90.007,88.645,,,16,0,Lapped,49,92.745
2025,5,Saudi Arabian Grand Prix,TSU,19,88.963,88.226,87.99,88.204,19,0,Retired,1,165.662
2025,5,Saudi Arabian Grand Prix,VER,23,88.547,87.778,87.529,87.294,2,18,Finished,50,92.28
2025,7,Emilia Romagna Grand Prix,ALB,29,75.916,76.123,75.521,75.473,5,10,Finished,63,78.289
2025,7,Emilia Romagna Grand Prix,ALO,21,76.22,75.695,75.442,75.431,11,0,Finished,63,79.894
2025,7,Emilia Romagna Grand Prix,ANT,27,76.406,75.943,75.772,,19,0,Retired,45,80.62
2025,7,Emilia Romagna Grand Prix,BEA,26,76.009,76.918,,,17,0,Finished,63,79.521
2025,7,Emilia Romagna Grand Prix,BOR,27,76.339,76.34,76.26,,18,0,Finished,63,80.63
2025,7,Emilia Romagna Grand Prix,COL,29,76.044,76.256,,,16,0,Finished,63,80.345
2025,7,Emilia Romagna Grand Prix,GAS,29,75.569,75.937,75.505,75.787,13,0,Finished,63,80.398
2025,7,Emilia Romagna Grand Prix,HAD,22,75.792,76.253,75.51,75.746,9,2,Finished,63,79.473
2025,7,Emilia Romagna Grand Prix,HAM,26,75.943,76.163,75.765,,4,12,Finished,63,78.265
2025,7,Emilia Romagna Grand Prix,HUL,26,76.419,76.518,,,12,0,Finished,63,80.401
2025,7,Emilia Romagna Grand Prix,LAW,22,76.255,76.379,,,14,0,Finished,63,80.473
2025,7,Emilia Romagna Grand Prix,LEC,28,75.768,76.108,75.604,,6,8,Finished,63,79.048
2025,7,Emilia Romagna Grand Prix,NOR,25,75.318,75.894,75.261,74.962,2,18,Finished,63,78.311
2025,7,Emilia Romagna Grand Prix,OCO,24,76.42,76.613,,,20,0,Retired,28,81.413
2025,7,Emilia Romagna Grand Prix,PIA,28,75.293,75.5,75.214,74.67,3,15,Finished,63,78.894
2025,7,Emilia Romagna Grand Prix,RUS,23,75.693,75.852,75.334,74.807,7,6,Finished,63,79.733
2025,7,Emilia Romagna Grand Prix,SAI,29,75.934,75.987,75.198,75.432,8,4,Finished,63,79.836
2025,7,Emilia Romagna Grand Prix,STR,23,76.341,75.817,75.497,75.581,15,0,Finished,63,80.501
2025,7,Emilia Romagna Grand Prix,TSU,29,75.827,,,,10,1,Finished,63,80.039
2025,7,Emilia Romagna Grand Prix,VER,26,75.735,75.175,75.394,74.704,1,25,Finished,63,77.988
2025,8,Monaco Grand Prix,ALB,34,71.918,71.629,70.732,71.213,9,2,Lapped,76,74.597
2025,8,Monaco Grand Prix,ALO,30,71.89,71.674,71.182,70.924,19,0,Retired,37,75.593
2025,8,Monaco Grand Prix,ANT,32,72.002,71.88,,,18,0,Lapped,75,73.518
2025,8,Monaco Grand Prix,BEA,33,72.259,71.979,,,12,0,Lapped,76,74.855
2025,8,Monaco Grand Prix,BOR,29,72.234,71.902,,,14,0,Lapped,76,74.884
2025,8,Monaco Grand Prix,COL,31,73.415,72.597,,,13,0,Lapped,76,75.298
2025,8,Monaco Grand Prix,GAS,34,72.404,71.994,,,20,0,Retired,8,78.054
2025,8,Monaco Grand Prix,HAD,17,71.842,71.811,71.04,70.923,6,8,Lapped,77,75.981
2025,8,Monaco Grand Prix,HAM,30,71.46,71.575,70.883,70.382,5,10,Finished,78,74.09
2025,8,Monaco Grand Prix,HUL,32,72.262,71.871,71.596,,16,0,Lapped,76,75.223
2025,8,Monaco Grand Prix,LAW,32,71.823,71.818,71.25,71.129,8,4,Lapped,77,75.321
2025,8,Monaco Grand Prix,LEC,32,71.355,71.229,70.581,70.063,2,18,Finished,78,74.055
2025,8,Monaco Grand Prix,NOR,32,71.677,71.285,70.57,69.954,1,25,Finished,78,73.221
2025,8,Monaco Grand Prix,OCO,33,72.541,71.839,71.262,70.942,7,6,Lapped,77,75.157
2025,8,Monaco Grand Prix,PIA,28,71.393,71.308,70.858,70.129,3,15,Finished,78,73.745
2025,8,Monaco Grand Prix,RUS,32,72.092,71.507,,,11,0,Lapped,76,73.405
2025,8,Monaco Grand Prix,SAI,32,72.151,71.707,71.362,,10,1,Lapped,76,73.988
2025,8,Monaco Grand Prix,STR,30,72.512,72.563,,,15,0,Lapped,76,74.877
2025,8,Monaco Grand Prix,TSU,30,72.072,71.8,71.415,,17,0,Lapped,76,74.913
2025,8,Monaco Grand Prix,VER,29,72.068,71.431,70.875,70.669,4,12,Finished,78,74.23
2025,9,Spanish Grand Prix,ALB,32,73.839,73.044,72.641,,19,0,Retired,27,80.508
2025,9,Spanish Grand Prix,ALO,28,73.301,73.102,72.523,72.284,9,2,Finished,66,78.128
2025,9,Spanish Grand Prix,ANT,31,73.298,72.815,72.585,72.111,18,0,Retired,54,78.255
2025,9,Spanish Grand Prix,BEA,20,74.126,73.074,73.315,,17,0,Finished,66,78.907
2025,9,Spanish Grand Prix,BOR,27,73.959,73.045,72.756,,12,0,Finished,66,78.297
2025,9,Spanish Grand Prix,COL,31,74.303,73.334,,,15,0,Finished,66,78.353
2025,9,Spanish Grand Prix,GAS,30,73.385,73.081,72.611,72.199,8,4,Finished,66,77.896
2025,9,Spanish Grand Prix,HAD,29,73.4,73.139,72.461,72.252,7,6,Finished,66,77.77
2025,9,Spanish Grand Prix,HAM,29,73.533,73.058,72.447,72.045,6,8,Finished,66,77.706
2025,9,Spanish Grand Prix,HUL,30,73.592,73.19,,,5,10,Finished,66,77.575
2025,9,Spanish Grand Prix,LAW,29,73.494,73.039,72.763,,11,0,Finished,66,79.424
2025,9,Spanish Grand Prix,LEC,32,73.26,73.014,72.495,72.131,3,15,Finished,66,77.259
2025,9,Spanish Grand Prix,NOR,31,73.07,72.799,72.056,71.755,2,18,Finished,66,76.187
2025,9,Spanish Grand Prix,OCO,30,74.005,73.201,,,16,0,Finished,66,78.624
2025,9,Spanish Grand Prix,PIA,28,72.76,72.551,71.998,71.546,1,25,Finished,66,75.743
2025,9,Spanish Grand Prix,RUS,32,73.046,72.806,72.407,71.848,4,12,Finished,66,77.244
2025,9,Spanish Grand Prix,SAI,34,73.721,73.203,,,14,0,Finished,66,79.317
2025,9,Spanish Grand Prix,STR,17,73.839,73.038,73.058,,,,,,
2025,9,Spanish Grand Prix,TSU,31,73.683,73.385,,,13,0,Finished,66,77.998
2025,9,Spanish Grand Prix,VER,30,73.07,72.798,72.358,71.848,10,1,Finished,66,77.019
2025,10,Canadian Grand Prix,ALB,36,72.445,72.09,71.892,71.907,20,0,Retired,47,76.197
2025,10,Canadian Grand Prix,ALO,31,72.458,72.073,71.805,71.586,7,6,Finished,70,75.024
2025,10,Canadian Grand Prix,ANT,33,72.411,72.279,71.974,71.391,3,15,Finished,70,74.455
2025,10,Canadian Grand Prix,BEA,36,73.08,72.306,72.34,,11,0,Lapped,69,75.397
2025,10,Canadian Grand Prix,BOR,32,72.896,72.385,,,14,0,Lapped,69,75.414
2025,10,Canadian Grand Prix,COL,33,73.898,72.234,72.142,,13,0,Lapped,69,76.076
2025,10,Canadian Grand Prix,GAS,34,72.874,72.667,,,15,0,Lapped,69,74.993
2025,10,Canadian Grand Prix,HAD,31,72.799,72.211,72.003,71.867,16,0,Lapped,69,76.292
2025,10,Canadian Grand Prix,HAM,34,72.653,71.952,71.885,71.526,6,8,Finished,70,74.805
2025,10,Canadian Grand Prix,HUL,33,72.914,72.323,72.183,,8,4,Finished,70,75.372
2025,10,Canadian Grand Prix,LAW,30,72.751,72.525,,,19,0,Retired,54,76.32
2025,10,Canadian Grand Prix,LEC,,,72.038,71.626,71.682,5,10,Finished,70,74.261
2025,10,Canadian Grand Prix,NOR,32,72.151,71.826,71.599,71.625,18,0,Retired,67,74.229
2025,10,Canadian Grand Prix,OCO,33,73.175,72.378,72.634,,9,2,Lapped,69,74.593
2025,10,Canadian Grand Prix,PIA,32,72.562,71.939,71.715,71.12,4,12,Finished,70,74.255
2025,10,Canadian Grand Prix,RUS,33,72.123,72.075,71.57,70.899,1,25,Finished,70,74.119
2025,10,Canadian Grand Prix,SAI,37,72.631,72.398,,,10,1,Lapped,69,74.389
2025,10,Canadian Grand Prix,STR,2,109.253,72.517,,,17,0,Lapped,69,74.902
2025,10,Canadian Grand Prix,TSU,35,72.939,72.334,72.102,,12,0,Lapped,69,75.358
2025,10,Canadian Grand Prix,VER,31,72.666,72.054,71.638,71.059,2,18,Finished,70,74.287
2025,11,Austrian Grand Prix,ALB,37,65.765,65.143,65.205,,17,0,Retired,15,70.641
2025,11,Austrian Grand Prix,ALO,31,65.457,65.197,65.128,,7,6,Lapped,69,69.935
2025,11,Austrian Grand Prix,ANT,35,65.537,65.178,65.052,65.276,19,0,Retired,1,
2025,11,Austrian Grand Prix,BEA,35,65.835,65.218,65.312,,11,0,Lapped,69,69.96
2025,11,Austrian Grand Prix,BOR,31,65.411,65.123,64.846,65.132,8,4,Lapped,69,69.247
2025,11,Austrian Grand Prix,COL,34,66.176,65.278,65.288,,15,0,Lapped,69,69.621
2025,11,Austrian Grand Prix,GAS,36,65.613,65.054,64.846,65.649,13,0,Lapped,69,70.151
2025,11,Austrian Grand Prix,HAD,34,65.547,65.063,65.226,,12,0,Lapped,69,70.204
2025,11,Austrian Grand Prix,HAM,34,65.511,65.115,64.896,64.582,4,12,Finished,70,68.628
2025,11,Austrian Grand Prix,HUL,35,65.918,65.606,,,9,2,Lapped,69,69.459
2025,11,Austrian Grand Prix,LAW,31,65.543,65.017,65.041,64.926,6,8,Finished,70,69.977
2025,11,Austrian Grand Prix,LEC,32,65.19,65.197,64.734,64.492,3,15,Finished,70,68.765
2025,11,Austrian Grand Prix,NOR,35,64.58,64.672,64.41,63.971,1,25,Finished,70,68.272
2025,11,Austrian Grand Prix,OCO,31,65.698,65.364,,,10,1,Lapped,69,69.55
2025,11,Austrian Grand Prix,PIA,35,64.737,64.966,64.556,64.554,2,18,Finished,70,67.924
2025,11,Austrian Grand Prix,RUS,34,65.229,65.189,64.86,64.763,5,10,Finished,70,69.372
2025,11,Austrian Grand Prix,SAI,37,65.814,65.582,,,20,0,Did not start,1,
2025,11,Austrian Grand Prix,STR,32,65.022,65.329,,,14,0,Lapped,69,69.214
2025,11,Austrian Grand Prix,TSU,31,65.292,65.369,,,16,0,Lapped,68,69.802
